"time_millis","cpu"
1509009798973,17.95
1509009798974,15.7
1509009798975,19.75
1509009798976,16.73
1509009798977,10.63
1509009798978,10.74
1509009798979,11.9
1509009798980,13.87
1509009798981,13.11
1509009798982,16.66
1509009798983,15.31
1509009798984,12.16
1509009798985,15.46
1509009798986,16.2
1509009798987,13.28
1509009798988,12.86
1509009798989,15.25
1509009798990,18.66
1509009798991,10.51
1509009798992,13.34
1509009798993,14.71
1509009798994,13.55
1509009798995,12.25
1509009798996,15.42
1509009798997,13.29
1509009798998,8.73
1509009798999,10.6
1509009799000,15.03
1509009799001,18.43
1509009799002,11.67
1509009799003,12.04
1509009799004,14.01
1509009799005,11.06
1509009799006,17.32
1509009799007,16.37
1509009799008,16.26
1509009799009,16.24
1509009799010,15.06
1509009799011,16.17
1509009799012,15.21
1509009799013,15.95
1509009799014,18.03
1509009799015,14.27
1509009799016,13.62
1509009799017,14.91
1509009799018,15.24
1509009799019,16.19
1509009799020,15.79
1509009799021,12.56
1509009799022,18.73
1509009799023,20.13
1509009799024,12
1509009799025,20.07
1509009799026,11.25
1509009799027,16.26
1509009799028,14.12
1509009799029,13.27
1509009799030,11.73
1509009799031,15.19
1509009799032,8.73
1509009799033,13.76
1509009799034,15.98
1509009799035,19.45
1509009799036,18.46
1509009799037,17.66
1509009799038,16.49
1509009799039,16.55
1509009799040,12.41
1509009799041,16.91
1509009799042,13.34
1509009799043,14.17
1509009799044,11.54
1509009799045,16.26
1509009799046,10.92
1509009799047,11.77
1509009799048,13.64
1509009799049,20.04
1509009799050,11.2
1509009799051,15.52
1509009799052,12.69
1509009799053,12.7
1509009799054,10.96
1509009799055,14.07
1509009799056,14.39
1509009799057,9.33
1509009799058,11.58
1509009799059,13.03
1509009799060,17.46
1509009799061,15.25
1509009799062,12.72
1509009799063,18.21
1509009799064,14.71
1509009799065,12.29
1509009799066,10.55
1509009799067,11.94
1509009799068,14.92
1509009799069,15.97
1509009799070,11.46
1509009799071,13.27
1509009799072,16.93
1509009799073,15.59
1509009799074,15.89
1509009799075,13.8
1509009799076,19.28
1509009799077,14.82
1509009799078,16.67
1509009799079,10.28
1509009799080,9.82
1509009799081,14.48
1509009799082,14.24
1509009799083,15.88
1509009799084,15.28
1509009799085,14.3
1509009799086,12.39
1509009799087,14.58
1509009799088,9.33
1509009799089,10.18
1509009799090,17.5
1509009799091,17.22
1509009799092,18.37
1509009799093,14.23
1509009799094,15.28
1509009799095,10.61
1509009799096,15.13
1509009799097,9.76
1509009799098,10.31
1509009799099,20.36
1509009799100,13.74
1509009799101,19.94
1509009799102,16.72
1509009799103,13.88
1509009799104,11.22
1509009799105,19.03
1509009799106,14.22
1509009799107,12.39
1509009799108,17.33
1509009799109,16.93
1509009799110,17.3
1509009799111,12.72
1509009799112,12.17
1509009799113,13.14
1509009799114,12.72
1509009799115,18.33
1509009799116,12.54
1509009799117,13.24
1509009799118,18.49
1509009799119,16.26
1509009799120,19.47
1509009799121,12.83
1509009799122,19.06
1509009799123,13.81
1509009799124,13.86
1509009799125,18.31
1509009799126,19.9
1509009799127,14.5
1509009799128,14.61
1509009799129,15.86
1509009799130,11.28
1509009799131,16
1509009799132,9.89
1509009799133,19.42
1509009799134,10.89
1509009799135,17.32
1509009799136,10.36
1509009799137,15.72
1509009799138,10.57
1509009799139,13.97
1509009799140,11.43
1509009799141,18.24
1509009799142,12.05
1509009799143,15.14
1509009799144,18.71
1509009799145,13.95
1509009799146,16.55
1509009799147,13.61
1509009799148,13.6
1509009799149,15.17
1509009799150,16.76
1509009799151,15
1509009799152,12.66
1509009799153,15.45
1509009799154,14.7
1509009799155,17.77
1509009799156,14.8
1509009799157,13.43
1509009799158,17.74
1509009799159,9.57
1509009799160,17.29
1509009799161,13.32
1509009799162,8.16
1509009799163,13.73
1509009799164,12.87
1509009799165,14.3
1509009799166,16.19
1509009799167,18.26
1509009799168,19.58
1509009799169,13.57
1509009799170,11.44
1509009799171,8.46
1509009799172,11.7
1509009799173,13.02
1509009799174,20.78
1509009799175,16.45
1509009799176,14.76
1509009799177,17.4
1509009799178,15.84
1509009799179,15.99
1509009799180,21.19
1509009799181,13.95
1509009799182,20.54
1509009799183,19.82
1509009799184,13.2
1509009799185,16.46
1509009799186,13.16
1509009799187,14
1509009799188,17.1
1509009799189,18.72
1509009799190,11.41
1509009799191,12.18
1509009799192,12.07
1509009799193,16.63
1509009799194,14.12
1509009799195,16.44
1509009799196,15.09
1509009799197,15.67
1509009799198,14.68
1509009799199,15.66
1509009799200,13.75
1509009799201,10.45
1509009799202,15.66
1509009799203,16.87
1509009799204,18.19
1509009799205,13.37
1509009799206,16.55
1509009799207,10.85
1509009799208,16.97
1509009799209,12.58
1509009799210,15.42
1509009799211,8.79
1509009799212,12.68
1509009799213,11.35
1509009799214,8.24
1509009799215,16.53
1509009799216,16.6
1509009799217,19.42
1509009799218,12.4
1509009799219,18.36
1509009799220,14.33
1509009799221,17.86
1509009799222,14.3
1509009799223,18.36
1509009799224,11.33
1509009799225,10.83
1509009799226,15.77
1509009799227,14.87
1509009799228,14.83
1509009799229,14.74
1509009799230,15.36
1509009799231,13.28
1509009799232,14.48
1509009799233,15.89
1509009799234,16.68
1509009799235,13.14
1509009799236,18.23
1509009799237,13.97
1509009799238,11.27
1509009799239,14.5
1509009799240,10.9
1509009799241,17.09
1509009799242,16.92
1509009799243,16.56
1509009799244,13.46
1509009799245,14.02
1509009799246,15.78
1509009799247,15.07
1509009799248,16.48
1509009799249,15.2
1509009799250,15.78
1509009799251,17.73
1509009799252,11.39
1509009799253,16.69
1509009799254,7.68
1509009799255,18.39
1509009799256,17.34
1509009799257,13.75
1509009799258,12.93
1509009799259,14.61
1509009799260,13.92
1509009799261,17.91
1509009799262,9.7
1509009799263,12.12
1509009799264,18.14
1509009799265,10.45
1509009799266,15.72
1509009799267,18.16
1509009799268,12.89
1509009799269,10.81
1509009799270,14.66
1509009799271,11.05
1509009799272,16.16
1509009799273,14.39
1509009799274,11.69
1509009799275,14.3
1509009799276,11.17
1509009799277,17.71
1509009799278,15.7
1509009799279,16.53
1509009799280,18.11
1509009799281,15.18
1509009799282,9.35
1509009799283,17.08
1509009799284,12.8
1509009799285,19.88
1509009799286,12.96
1509009799287,15.46
1509009799288,14.6
1509009799289,11.3
1509009799290,11.85
1509009799291,8.93
1509009799292,12.06
1509009799293,10.38
1509009799294,16.07
1509009799295,19.42
1509009799296,17.9
1509009799297,13.94
1509009799298,9.75
1509009799299,12.81
1509009799300,14.57
1509009799301,17.54
1509009799302,15.06
1509009799303,12.84
1509009799304,16.33
1509009799305,10.77
1509009799306,16.24
1509009799307,16.52
1509009799308,15.2
1509009799309,15.93
1509009799310,16.56
1509009799311,12.42
1509009799312,17.31
1509009799313,18.31
1509009799314,17.19
1509009799315,13.46
1509009799316,18.21
1509009799317,14.66
1509009799318,8.52
1509009799319,15.54
1509009799320,11.69
1509009799321,15.2
1509009799322,10.62
1509009799323,11.66
1509009799324,14.62
1509009799325,11.74
1509009799326,20.14
1509009799327,18.77
1509009799328,20.41
1509009799329,12.72
1509009799330,13.25
1509009799331,17.64
1509009799332,16.8
1509009799333,8.43
1509009799334,10.64
1509009799335,21.86
1509009799336,14.81
1509009799337,17.33
1509009799338,16.63
1509009799339,13.92
1509009799340,4.97
1509009799341,15.34
1509009799342,16.71
1509009799343,12.6
1509009799344,11.05
1509009799345,18.25
1509009799346,13.44
1509009799347,13.39
1509009799348,12.03
1509009799349,12.85
1509009799350,10.26
1509009799351,16.55
1509009799352,15.97
1509009799353,16.23
1509009799354,12.3
1509009799355,16.31
1509009799356,14.47
1509009799357,13.43
1509009799358,13.63
1509009799359,17.5
1509009799360,17.5
1509009799361,12.8
1509009799362,16.06
1509009799363,11.29
1509009799364,13.07
1509009799365,17.93
1509009799366,16.67
1509009799367,14.16
1509009799368,14.58
1509009799369,12.38
1509009799370,13.89
1509009799371,14.62
1509009799372,10.11
1509009799373,13.69
1509009799374,11.6
1509009799375,13.52
1509009799376,12.33
1509009799377,16.61
1509009799378,15.88
1509009799379,16.87
1509009799380,12.26
1509009799381,16.24
1509009799382,14.99
1509009799383,16.37
1509009799384,10.74
1509009799385,13.96
1509009799386,21.48
1509009799387,17.3
1509009799388,14.31
1509009799389,13.38
1509009799390,12.12
1509009799391,15.23
1509009799392,14.15
1509009799393,14.69
1509009799394,12.04
1509009799395,15.17
1509009799396,13.72
1509009799397,16.61
1509009799398,12.29
1509009799399,10.56
1509009799400,13.41
1509009799401,10.85
1509009799402,9.13
1509009799403,15.59
1509009799404,14.88
1509009799405,11.25
1509009799406,17.08
1509009799407,13.25
1509009799408,12.64
1509009799409,14.77
1509009799410,12.92
1509009799411,14.48
1509009799412,16.3
1509009799413,15.88
1509009799414,12.34
1509009799415,10.11
1509009799416,12.5
1509009799417,14.13
1509009799418,19.7
1509009799419,11.81
1509009799420,14.09
1509009799421,15.66
1509009799422,14.01
1509009799423,20.45
1509009799424,14.32
1509009799425,13.54
1509009799426,15.76
1509009799427,17.17
1509009799428,13.01
1509009799429,21.3
1509009799430,18.09
1509009799431,14.58
1509009799432,13.25
1509009799433,11.03
1509009799434,17.91
1509009799435,14.66
1509009799436,16.71
1509009799437,17.5
1509009799438,8.09
1509009799439,10.84
1509009799440,17.38
1509009799441,14.39
1509009799442,15.95
1509009799443,10.42
1509009799444,16.13
1509009799445,7.52
1509009799446,22.68
1509009799447,13.34
1509009799448,19.74
1509009799449,21.48
1509009799450,20.12
1509009799451,12.91
1509009799452,12.83
1509009799453,14.43
1509009799454,19.84
1509009799455,13.05
1509009799456,15.24
1509009799457,15.9
1509009799458,12.37
1509009799459,13.92
1509009799460,11.31
1509009799461,14.28
1509009799462,15.58
1509009799463,17.62
1509009799464,12.19
1509009799465,13.64
1509009799466,12.64
1509009799467,20.17
1509009799468,13.53
1509009799469,15.59
1509009799470,17.02
1509009799471,14.96
1509009799472,13.47
1509009799473,19.9
1509009799474,16.87
1509009799475,13.32
1509009799476,11
1509009799477,15.33
1509009799478,14.57
1509009799479,13.63
1509009799480,14.98
1509009799481,13.04
1509009799482,16.29
1509009799483,12.09
1509009799484,13.62
1509009799485,17.35
1509009799486,10.66
1509009799487,16.69
1509009799488,14.77
1509009799489,14.15
1509009799490,17.3
1509009799491,14.14
1509009799492,18.58
1509009799493,16.33
1509009799494,20.08
1509009799495,19.2
1509009799496,14.04
1509009799497,11.18
1509009799498,14.64
1509009799499,15.05
1509009799500,16.77
1509009799501,14.44
1509009799502,14.2
1509009799503,13.23
1509009799504,16.44
1509009799505,18.06
1509009799506,10.33
1509009799507,16.21
1509009799508,13.65
1509009799509,7.04
1509009799510,13.98
1509009799511,12.52
1509009799512,11.93
1509009799513,16.21
1509009799514,15.77
1509009799515,13.87
1509009799516,17.91
1509009799517,13.44
1509009799518,16.55
1509009799519,10.58
1509009799520,12.01
1509009799521,17.17
1509009799522,9.18
1509009799523,11.37
1509009799524,11.78
1509009799525,18.16
1509009799526,13.83
1509009799527,14.72
1509009799528,14.77
1509009799529,17.38
1509009799530,16.7
1509009799531,15.1
1509009799532,15.41
1509009799533,10.17
1509009799534,12.89
1509009799535,13.57
1509009799536,16.71
1509009799537,13.27
1509009799538,12.36
1509009799539,18.08
1509009799540,11.98
1509009799541,9.84
1509009799542,12.98
1509009799543,8.9
1509009799544,12.74
1509009799545,15.77
1509009799546,15.32
1509009799547,16.03
1509009799548,20.7
1509009799549,13.52
1509009799550,18.31
1509009799551,19.06
1509009799552,16.75
1509009799553,14.29
1509009799554,18.06
1509009799555,11.89
1509009799556,11.76
1509009799557,13.66
1509009799558,14.43
1509009799559,11.99
1509009799560,12.36
1509009799561,10.42
1509009799562,13.96
1509009799563,21.32
1509009799564,11.38
1509009799565,12.92
1509009799566,13.34
1509009799567,13.24
1509009799568,14.93
1509009799569,16.11
1509009799570,14.04
1509009799571,16.73
1509009799572,15.97
1509009799573,12.03
1509009799574,13.33
1509009799575,13.09
1509009799576,14.14
1509009799577,14.54
1509009799578,16.79
1509009799579,6.81
1509009799580,13.77
1509009799581,14.74
1509009799582,16.37
1509009799583,16.34
1509009799584,11.47
1509009799585,14.02
1509009799586,16.95
1509009799587,15.09
1509009799588,17.16
1509009799589,13.15
1509009799590,13.56
1509009799591,8.54
1509009799592,11.98
1509009799593,12.85
1509009799594,13.72
1509009799595,9.56
1509009799596,10.13
1509009799597,12.56
1509009799598,13.4
1509009799599,15.93
1509009799600,11.87
1509009799601,11.95
1509009799602,16.63
1509009799603,15.24
1509009799604,19.29
1509009799605,17.2
1509009799606,13.73
1509009799607,14.4
1509009799608,17.11
1509009799609,14.67
1509009799610,13.66
1509009799611,18.3
1509009799612,13.84
1509009799613,12.25
1509009799614,14.75
1509009799615,13.88
1509009799616,16.85
1509009799617,14.38
1509009799618,13.9
1509009799619,13.83
1509009799620,15.96
1509009799621,15.19
1509009799622,19.4
1509009799623,15.66
1509009799624,16.08
1509009799625,11.6
1509009799626,14.03
1509009799627,16.84
1509009799628,12.86
1509009799629,15.08
1509009799630,15.37
1509009799631,10.71
1509009799632,8.23
1509009799633,13.82
1509009799634,12.77
1509009799635,17.32
1509009799636,12.28
1509009799637,17.74
1509009799638,14.1
1509009799639,16.95
1509009799640,10.52
1509009799641,17.79
1509009799642,18.22
1509009799643,14.23
1509009799644,15.25
1509009799645,14.12
1509009799646,13.82
1509009799647,20.8
1509009799648,14.09
1509009799649,15.18
1509009799650,21.96
1509009799651,11.59
1509009799652,11.68
1509009799653,15.41
1509009799654,12.19
1509009799655,9.08
1509009799656,17.27
1509009799657,14.53
1509009799658,14.59
1509009799659,17.78
1509009799660,18.26
1509009799661,18.85
1509009799662,17.07
1509009799663,16.33
1509009799664,13.27
1509009799665,19.38
1509009799666,18.86
1509009799667,12.03
1509009799668,12.91
1509009799669,11.8
1509009799670,11.56
1509009799671,15.95
1509009799672,8.48
1509009799673,14.36
1509009799674,16.94
1509009799675,12.83
1509009799676,14.95
1509009799677,19.64
1509009799678,14.84
1509009799679,14.74
1509009799680,14.67
1509009799681,17.41
1509009799682,16.76
1509009799683,10.95
1509009799684,15.7
1509009799685,7.31
1509009799686,16.08
1509009799687,14.26
1509009799688,15.96
1509009799689,20.08
1509009799690,10.7
1509009799691,9.44
1509009799692,17
1509009799693,13.49
1509009799694,8.81
1509009799695,19.57
1509009799696,9.19
1509009799697,15.98
1509009799698,14.08
1509009799699,15.51
1509009799700,19.24
1509009799701,18.99
1509009799702,9.42
1509009799703,19.2
1509009799704,17.86
1509009799705,13.59
1509009799706,16.6
1509009799707,11.32
1509009799708,15.49
1509009799709,15.7
1509009799710,11.92
1509009799711,15.59
1509009799712,14.37
1509009799713,12.93
1509009799714,11.9
1509009799715,15.66
1509009799716,16.23
1509009799717,14.42
1509009799718,15.22
1509009799719,17.26
1509009799720,16.55
1509009799721,14.82
1509009799722,13.68
1509009799723,14.47
1509009799724,17.64
1509009799725,16.13
1509009799726,14.95
1509009799727,16.13
1509009799728,16.21
1509009799729,8.26
1509009799730,15.92
1509009799731,19.27
1509009799732,14.68
1509009799733,17.98
1509009799734,13.89
1509009799735,7.03
1509009799736,15.94
1509009799737,17.84
1509009799738,17.63
1509009799739,15.08
1509009799740,17.39
1509009799741,17.9
1509009799742,7.69
1509009799743,17.27
1509009799744,14.11
1509009799745,16.79
1509009799746,13.03
1509009799747,12.01
1509009799748,19.21
1509009799749,17.55
1509009799750,17.01
1509009799751,12.95
1509009799752,17.88
1509009799753,20.74
1509009799754,12.51
1509009799755,13.16
1509009799756,11.17
1509009799757,16.14
1509009799758,14.01
1509009799759,18.06
1509009799760,12.38
1509009799761,15.56
1509009799762,13.94
1509009799763,10.96
1509009799764,13.04
1509009799765,10.1
1509009799766,14.05
1509009799767,17.55
1509009799768,13.22
1509009799769,14.94
1509009799770,12.52
1509009799771,16.48
1509009799772,10.14
1509009799773,17.53
1509009799774,18.45
1509009799775,14.23
1509009799776,13.47
1509009799777,11.2
1509009799778,9.12
1509009799779,8.12
1509009799780,13.53
1509009799781,14.97
1509009799782,13.51
1509009799783,15.51
1509009799784,8.16
1509009799785,14.18
1509009799786,14.05
1509009799787,17.6
1509009799788,17.11
1509009799789,13.68
1509009799790,11.92
1509009799791,13.1
1509009799792,16
1509009799793,10.99
1509009799794,11.77
1509009799795,16.06
1509009799796,15.55
1509009799797,8.42
1509009799798,15.37
1509009799799,11.63
1509009799800,13.69
1509009799801,10.08
1509009799802,14.79
1509009799803,14.91
1509009799804,14.5
1509009799805,12.22
1509009799806,14
1509009799807,13.65
1509009799808,12.84
1509009799809,18.96
1509009799810,16.24
1509009799811,14.7
1509009799812,15.83
1509009799813,15.29
1509009799814,20.89
1509009799815,13.57
1509009799816,13.75
1509009799817,10.35
1509009799818,16.36
1509009799819,16.59
1509009799820,15.37
1509009799821,17.89
1509009799822,8.88
1509009799823,7.43
1509009799824,17.77
1509009799825,14.1
1509009799826,8.68
1509009799827,12.84
1509009799828,14.82
1509009799829,15.5
1509009799830,16.39
1509009799831,11.71
1509009799832,16.57
1509009799833,14.35
1509009799834,19.66
1509009799835,12.35
1509009799836,11.51
1509009799837,11.2
1509009799838,13.8
1509009799839,14.59
1509009799840,14.83
1509009799841,14.73
